Lag,variable,value,ID,age,exp,sex,trial_num
-3,4.99,0.002660156972214041,H27-03,930,indivi,F,3
-2,4.99,0.47250796472867446,H27-03,930,indivi,F,3
-1,4.99,-0.6721233428242411,H27-03,930,indivi,F,3
0,4.99,0.7889471299832116,H27-03,930,indivi,F,3
1,4.99,-0.5077100771706236,H27-03,930,indivi,F,3
2,4.99,0.3921953779588428,H27-03,930,indivi,F,3
3,4.99,-0.05224145948487427,H27-03,930,indivi,F,3
-3,6.32,0.1467604416520138,H27-03,930,indivi,F,3
-2,6.32,0.4301025890229237,H27-03,930,indivi,F,3
-1,6.32,-0.7354072790498941,H27-03,930,indivi,F,3
0,6.32,0.45517457608854456,H27-03,930,indivi,F,3
1,6.32,-0.6091192575071294,H27-03,930,indivi,F,3
2,6.32,0.460528080264092,H27-03,930,indivi,F,3
3,6.32,-0.12861674753624902,H27-03,930,indivi,F,3
-3,7.65,-0.023718204483531367,H27-03,930,indivi,F,3
-2,7.65,0.08108523978689049,H27-03,930,indivi,F,3
-1,7.65,-0.8537542406336738,H27-03,930,indivi,F,3
0,7.65,0.5141099603707946,H27-03,930,indivi,F,3
1,7.65,-0.12147153673545692,H27-03,930,indivi,F,3
2,7.65,0.2900838543281012,H27-03,930,indivi,F,3
3,7.65,-0.3436725167985699,H27-03,930,indivi,F,3
-3,8.98,0.050009769982982316,H27-03,930,indivi,F,3
-2,8.98,0.04377877664057621,H27-03,930,indivi,F,3
-1,8.98,-0.4175406878874379,H27-03,930,indivi,F,3
0,8.98,0.024276090608040892,H27-03,930,indivi,F,3
1,8.98,-0.01662909319620358,H27-03,930,indivi,F,3
2,8.98,0.041257109178871355,H27-03,930,indivi,F,3
3,8.98,-0.09992771635347257,H27-03,930,indivi,F,3
-3,10.31,0.21256569197189276,H27-03,930,indivi,F,3
-2,10.31,-0.2596813044535276,H27-03,930,indivi,F,3
-1,10.31,-0.259057623631606,H27-03,930,indivi,F,3
0,10.31,0.02235387067657614,H27-03,930,indivi,F,3
1,10.31,0.615703295156562,H27-03,930,indivi,F,3
2,10.31,-0.2182239850604209,H27-03,930,indivi,F,3
3,10.31,-0.020194647582808284,H27-03,930,indivi,F,3
-3,11.64,0.22927919466788863,H27-03,930,indivi,F,3
-2,11.64,-0.6172494886224079,H27-03,930,indivi,F,3
-1,11.64,0.07089167681629781,H27-03,930,indivi,F,3
0,11.64,0.2858949345633967,H27-03,930,indivi,F,3
1,11.64,0.6730888357121054,H27-03,930,indivi,F,3
2,11.64,-0.19670250002941045,H27-03,930,indivi,F,3
3,11.64,-0.2546371673434483,H27-03,930,indivi,F,3
-3,12.97,0.16511102361344704,H27-03,930,indivi,F,3
-2,12.97,-0.5725731224049005,H27-03,930,indivi,F,3
-1,12.97,0.2088594320915231,H27-03,930,indivi,F,3
0,12.97,0.25005260327531453,H27-03,930,indivi,F,3
1,12.97,0.6269150502943868,H27-03,930,indivi,F,3
2,12.97,-0.10083358984014121,H27-03,930,indivi,F,3
3,12.97,-0.6752911732485972,H27-03,930,indivi,F,3
-3,14.3,-0.12412441552236753,H27-03,930,indivi,F,3
-2,14.3,-0.733213616034836,H27-03,930,indivi,F,3
-1,14.3,0.39636552555210697,H27-03,930,indivi,F,3
0,14.3,0.3902204395377341,H27-03,930,indivi,F,3
1,14.3,0.28096213199098363,H27-03,930,indivi,F,3
2,14.3,-0.5449281607084226,H27-03,930,indivi,F,3
3,14.3,-0.8157952595658815,H27-03,930,indivi,F,3
-3,15.63,-0.2146665945941717,H27-03,930,indivi,F,3
-2,15.63,-0.6501146486134743,H27-03,930,indivi,F,3
-1,15.63,0.4461131689362147,H27-03,930,indivi,F,3
0,15.63,-0.033713233314359194,H27-03,930,indivi,F,3
1,15.63,0.019523818335476555,H27-03,930,indivi,F,3
2,15.63,-0.5459680605776238,H27-03,930,indivi,F,3
3,15.63,-0.7675782784227695,H27-03,930,indivi,F,3
-3,16.96,0.1710157085514247,H27-03,930,indivi,F,3
-2,16.96,-0.8154492505354056,H27-03,930,indivi,F,3
