Lag,variable,value,ID,age,exp,sex,trial_num
3,39.7,0.45062957015487687,H27-15,1111,joint,F,2
-3,1.0,-0.540751478590143,H27-15,1111,joint,F,3
-2,1.0,-0.4952848335738116,H27-15,1111,joint,F,3
-1,1.0,-0.15513736122038663,H27-15,1111,joint,F,3
0,1.0,0.37482782702654993,H27-15,1111,joint,F,3
1,1.0,0.36425880586945003,H27-15,1111,joint,F,3
2,1.0,0.3548581447182813,H27-15,1111,joint,F,3
3,1.0,0.28741224281295985,H27-15,1111,joint,F,3
-3,2.29,-0.10064442522122921,H27-15,1111,joint,F,3
-2,2.29,-0.14878594950170312,H27-15,1111,joint,F,3
-1,2.29,-0.04446376679855808,H27-15,1111,joint,F,3
0,2.29,0.4541306212521224,H27-15,1111,joint,F,3
1,2.29,0.16187542277104097,H27-15,1111,joint,F,3
2,2.29,0.16929781599410748,H27-15,1111,joint,F,3
3,2.29,0.10528409375500386,H27-15,1111,joint,F,3
-3,3.58,-0.06074306021974611,H27-15,1111,joint,F,3
-2,3.58,-0.20856522615113926,H27-15,1111,joint,F,3
-1,3.58,0.05529748939332844,H27-15,1111,joint,F,3
0,3.58,0.8594902635369714,H27-15,1111,joint,F,3
1,3.58,0.4657402364501859,H27-15,1111,joint,F,3
2,3.58,-0.33118322700308256,H27-15,1111,joint,F,3
3,3.58,-0.43593008351119533,H27-15,1111,joint,F,3
-3,4.87,-0.012878160078914926,H27-15,1111,joint,F,3
-2,4.87,-0.21891025953154378,H27-15,1111,joint,F,3
-1,4.87,0.2688852069758367,H27-15,1111,joint,F,3
0,4.87,0.3676365914733608,H27-15,1111,joint,F,3
1,4.87,-0.4429509447868312,H27-15,1111,joint,F,3
2,4.87,-0.8883165521985739,H27-15,1111,joint,F,3
3,4.87,0.07550504701548362,H27-15,1111,joint,F,3
-3,6.16,0.04459272916500923,H27-15,1111,joint,F,3
-2,6.16,-0.3226160719902041,H27-15,1111,joint,F,3
-1,6.16,0.14106658033447333,H27-15,1111,joint,F,3
0,6.16,0.3112813404890605,H27-15,1111,joint,F,3
1,6.16,-0.3122986767206006,H27-15,1111,joint,F,3
2,6.16,-0.9350197853631412,H27-15,1111,joint,F,3
3,6.16,-0.5415645266028418,H27-15,1111,joint,F,3
-3,7.45,-0.4032700899877552,H27-15,1111,joint,F,3
-2,7.45,0.10412588564245542,H27-15,1111,joint,F,3
-1,7.45,0.28219209043206483,H27-15,1111,joint,F,3
0,7.45,0.38689156529758567,H27-15,1111,joint,F,3
1,7.45,-0.27857503642774056,H27-15,1111,joint,F,3
2,7.45,-0.8494562371870743,H27-15,1111,joint,F,3
3,7.45,-0.6222581243396572,H27-15,1111,joint,F,3
-3,8.74,0.0758344472605021,H27-15,1111,joint,F,3
-2,8.74,0.253102840375069,H27-15,1111,joint,F,3
-1,8.74,0.3597714661630027,H27-15,1111,joint,F,3
0,8.74,0.4656460239775494,H27-15,1111,joint,F,3
1,8.74,-0.17514980908677735,H27-15,1111,joint,F,3
2,8.74,-0.8159456421511041,H27-15,1111,joint,F,3
3,8.74,-0.5862550490131176,H27-15,1111,joint,F,3
-3,10.03,0.18067081430133464,H27-15,1111,joint,F,3
-2,10.03,0.3060294293706358,H27-15,1111,joint,F,3
-1,10.03,0.4193457631603442,H27-15,1111,joint,F,3
0,10.03,0.534063749185343,H27-15,1111,joint,F,3
1,10.03,-0.11412180598709039,H27-15,1111,joint,F,3
2,10.03,-0.7652614675446231,H27-15,1111,joint,F,3
3,10.03,-0.6115357471510539,H27-15,1111,joint,F,3
-3,11.32,0.24293080139740625,H27-15,1111,joint,F,3
-2,11.32,0.37220802948722814,H27-15,1111,joint,F,3
-1,11.32,0.4903656172326738,H27-15,1111,joint,F,3
0,11.32,0.6199214202453213,H27-15,1111,joint,F,3
1,11.32,-0.05932224792827822,H27-15,1111,joint,F,3
2,11.32,-0.7216695588858432,H27-15,1111,joint,F,3
3,11.32,-0.5635027536322594,H27-15,1111,joint,F,3
-3,12.61,0.19410071620166583,H27-15,1111,joint,F,3
-2,12.61,0.39774141686024705,H27-15,1111,joint,F,3
-1,12.61,0.5409607479304088,H27-15,1111,joint,F,3
0,12.61,0.7505928752417117,H27-15,1111,joint,F,3
1,12.61,-0.03894272022765865,H27-15,1111,joint,F,3
2,12.61,-0.7070778750823841,H27-15,1111,joint,F,3
3,12.61,-0.5638979504723534,H27-15,1111,joint,F,3
-3,13.9,0.2390817885838898,H27-15,1111,joint,F,3
-2,13.9,0.47356754780184657,H27-15,1111,joint,F,3
-1,13.9,0.6871264115489835,H27-15,1111,joint,F,3
0,13.9,0.8991788578290705,H27-15,1111,joint,F,3
1,13.9,0.09523282225912551,H27-15,1111,joint,F,3
2,13.9,-0.6930985251034315,H27-15,1111,joint,F,3
3,13.9,-0.5481554994272624,H27-15,1111,joint,F,3
-3,15.19,0.1403683807268387,H27-15,1111,joint,F,3
-2,15.19,0.27620342590310193,H27-15,1111,joint,F,3
-1,15.19,0.5265244701669957,H27-15,1111,joint,F,3
0,15.19,0.8459127678292249,H27-15,1111,joint,F,3
1,15.19,0.2481421106268698,H27-15,1111,joint,F,3
2,15.19,-0.6697874467576476,H27-15,1111,joint,F,3
3,15.19,-0.5132066936409833,H27-15,1111,joint,F,3
-3,16.48,-0.19855144657992838,H27-15,1111,joint,F,3
-2,16.48,0.007268556175155387,H27-15,1111,joint,F,3
-1,16.48,0.30159665437369104,H27-15,1111,joint,F,3
0,16.48,0.7295785340656342,H27-15,1111,joint,F,3
1,16.48,-0.12525544698733976,H27-15,1111,joint,F,3
2,16.48,-0.6332759975597875,H27-15,1111,joint,F,3
3,16.48,-0.4604780484700439,H27-15,1111,joint,F,3
-3,17.77,0.23353510055223847,H27-15,1111,joint,F,3
-2,17.77,-0.021467728778420837,H27-15,1111,joint,F,3
-1,17.77,0.14570770919717693,H27-15,1111,joint,F,3
0,17.77,0.45310789096978754,H27-15,1111,joint,F,3
1,17.77,0.28107390106946184,H27-15,1111,joint,F,3
2,17.77,-0.5500760391478318,H27-15,1111,joint,F,3
3,17.77,-0.5944025091885037,H27-15,1111,joint,F,3
-3,19.06,0.22742897737353573,H27-15,1111,joint,F,3
-2,19.06,0.06736669604041187,H27-15,1111,joint,F,3
-1,19.06,0.23920538315933074,H27-15,1111,joint,F,3
0,19.06,0.4798254272935679,H27-15,1111,joint,F,3
1,19.06,0.27687927184190353,H27-15,1111,joint,F,3
2,19.06,-0.26817296393135936,H27-15,1111,joint,F,3
3,19.06,-0.4372499843918178,H27-15,1111,joint,F,3
-3,20.35,0.4280184608628648,H27-15,1111,joint,F,3
-2,20.35,-0.08276706330671914,H27-15,1111,joint,F,3
-1,20.35,0.0980882899906861,H27-15,1111,joint,F,3
0,20.35,0.30383717982243724,H27-15,1111,joint,F,3
1,20.35,0.44714921316692235,H27-15,1111,joint,F,3
2,20.35,0.3216295601656262,H27-15,1111,joint,F,3
3,20.35,-0.2524599097443561,H27-15,1111,joint,F,3
-3,21.64,0.30670947818950783,H27-15,1111,joint,F,3
-2,21.64,-0.2861531563315184,H27-15,1111,joint,F,3
-1,21.64,-0.08764461224854603,H27-15,1111,joint,F,3
0,21.64,0.1294912090819863,H27-15,1111,joint,F,3
1,21.64,0.2928209326104302,H27-15,1111,joint,F,3
2,21.64,0.4550953675384871,H27-15,1111,joint,F,3
3,21.64,0.26181397080560853,H27-15,1111,joint,F,3
-3,22.93,0.28229220860023096,H27-15,1111,joint,F,3
-2,22.93,-0.2689417134791356,H27-15,1111,joint,F,3
-1,22.93,-0.12386660388869059,H27-15,1111,joint,F,3
0,22.93,-0.03547178239328892,H27-15,1111,joint,F,3
1,22.93,0.288037481019679,H27-15,1111,joint,F,3
2,22.93,0.45084519149653896,H27-15,1111,joint,F,3
3,22.93,-0.07565390437807408,H27-15,1111,joint,F,3
-3,24.22,0.2649511450966741,H27-15,1111,joint,F,3
-2,24.22,-0.37848035943941727,H27-15,1111,joint,F,3
-1,24.22,-0.2893815281078719,H27-15,1111,joint,F,3
0,24.22,-0.2002826967763265,H27-15,1111,joint,F,3
1,24.22,0.12095068169123938,H27-15,1111,joint,F,3
2,24.22,0.4465837529573718,H27-15,1111,joint,F,3
3,24.22,-0.08163202212980351,H27-15,1111,joint,F,3
-3,25.51,0.10523042646160477,H27-15,1111,joint,F,3
-2,25.51,-0.302738139041829,H27-15,1111,joint,F,3
-1,25.51,-0.2167836583707829,H27-15,1111,joint,F,3
0,25.51,0.03040735268746633,H27-15,1111,joint,F,3
1,25.51,0.0806113424424948,H27-15,1111,joint,F,3
2,25.51,0.3244426208816257,H27-15,1111,joint,F,3
3,25.51,0.11847488033054066,H27-15,1111,joint,F,3
-3,26.8,0.16256160393806077,H27-15,1111,joint,F,3
-2,26.8,-0.23310517975530393,H27-15,1111,joint,F,3
-1,26.8,-0.00732488418610321,H27-15,1111,joint,F,3
0,26.8,0.19487055408281564,H27-15,1111,joint,F,3
1,26.8,0.26478852888428045,H27-15,1111,joint,F,3
2,26.8,0.34067018423830314,H27-15,1111,joint,F,3
3,26.8,0.0875269806672396,H27-15,1111,joint,F,3
-3,28.09,0.1533280301292522,H27-15,1111,joint,F,3
-2,28.09,0.011916458644831531,H27-15,1111,joint,F,3
-1,28.09,0.21821731048373222,H27-15,1111,joint,F,3
0,28.09,0.2415737372809185,H27-15,1111,joint,F,3
1,28.09,0.3290300505774389,H27-15,1111,joint,F,3
2,28.09,0.40348770259929895,H27-15,1111,joint,F,3
3,28.09,-0.02719078497518674,H27-15,1111,joint,F,3
-3,29.38,0.3671460805197369,H27-15,1111,joint,F,3
-2,29.38,0.24192296731747057,H27-15,1111,joint,F,3
-1,29.38,0.26469238366930525,H27-15,1111,joint,F,3
0,29.38,0.2876761612787776,H27-15,1111,joint,F,3
1,29.38,0.3696111460206933,H27-15,1111,joint,F,3
2,29.38,0.4504556328170899,H27-15,1111,joint,F,3
3,29.38,0.06331794315496274,H27-15,1111,joint,F,3
-3,30.67,0.23399963730224357,H27-15,1111,joint,F,3
-2,30.67,0.4270114345357991,H27-15,1111,joint,F,3
-1,30.67,0.4237600747960549,H27-15,1111,joint,F,3
0,30.67,0.24350769555273838,H27-15,1111,joint,F,3
1,30.67,0.49999770928231246,H27-15,1111,joint,F,3
2,30.67,0.5773009485089652,H27-15,1111,joint,F,3
3,30.67,0.16274803001940408,H27-15,1111,joint,F,3
-3,31.96,0.5248859733832608,H27-15,1111,joint,F,3
-2,31.96,0.7529596839645778,H27-15,1111,joint,F,3
-1,31.96,0.41014772507423763,H27-15,1111,joint,F,3
0,31.96,0.08190969813911289,H27-15,1111,joint,F,3
1,31.96,0.454693778231651,H27-15,1111,joint,F,3
2,31.96,0.7272080735617481,H27-15,1111,joint,F,3
3,31.96,0.30138001281490817,H27-15,1111,joint,F,3
-3,33.25,0.5435127317664953,H27-15,1111,joint,F,3
-2,33.25,0.8314845269486663,H27-15,1111,joint,F,3
-1,33.25,0.5089731730668361,H27-15,1111,joint,F,3
0,33.25,0.2689059681241398,H27-15,1111,joint,F,3
1,33.25,0.002640242788828278,H27-15,1111,joint,F,3
2,33.25,0.6000639812757773,H27-15,1111,joint,F,3
3,33.25,0.6418213289087554,H27-15,1111,joint,F,3
-3,34.54,0.6248850085961425,H27-15,1111,joint,F,3
-2,34.54,0.932302025143342,H27-15,1111,joint,F,3
-1,34.54,0.8044041958127123,H27-15,1111,joint,F,3
0,34.54,0.9944487638663185,H27-15,1111,joint,F,3
1,34.54,0.3852367359880623,H27-15,1111,joint,F,3
2,34.54,-0.22938101617646234,H27-15,1111,joint,F,3
3,34.54,0.4170889721108349,H27-15,1111,joint,F,3
-3,35.83,0.6019765564111595,H27-15,1111,joint,F,3
-2,35.83,0.8816422359789539,H27-15,1111,joint,F,3
-1,35.83,0.6386725190695702,H27-15,1111,joint,F,3
0,35.83,0.69898945077063,H27-15,1111,joint,F,3
1,35.83,0.5735278709180414,H27-15,1111,joint,F,3
2,35.83,0.04087799436461553,H27-15,1111,joint,F,3
3,35.83,0.023342280307803463,H27-15,1111,joint,F,3
-3,37.12,-0.3725741505719838,H27-15,1111,joint,F,3
-2,37.12,-0.5103043436625007,H27-15,1111,joint,F,3
-1,37.12,-0.49027702463898654,H27-15,1111,joint,F,3
0,37.12,-0.5842142449948023,H27-15,1111,joint,F,3
1,37.12,0.17105915162285343,H27-15,1111,joint,F,3
2,37.12,0.30030474288522924,H27-15,1111,joint,F,3
3,37.12,0.28635838041669065,H27-15,1111,joint,F,3
-3,38.41,-0.07568823379588235,H27-15,1111,joint,F,3
-2,38.41,-0.22800154225570496,H27-15,1111,joint,F,3
-1,38.41,-0.2376644081768148,H27-15,1111,joint,F,3
0,38.41,-0.47522954598972805,H27-15,1111,joint,F,3
1,38.41,-0.2764320797406218,H27-15,1111,joint,F,3
2,38.41,0.24457172811743957,H27-15,1111,joint,F,3
3,38.41,0.37090334724798457,H27-15,1111,joint,F,3
-3,39.7,0.2745915265503791,H27-15,1111,joint,F,3
-2,39.7,0.17313894161640023,H27-15,1111,joint,F,3
-1,39.7,-0.11484626277054387,H27-15,1111,joint,F,3
0,39.7,-0.35804533324748267,H27-15,1111,joint,F,3
1,39.7,-0.18131417352155027,H27-15,1111,joint,F,3
2,39.7,-0.038733178418001925,H27-15,1111,joint,F,3
3,39.7,0.2984844030895341,H27-15,1111,joint,F,3
-3,1.0,0.5235922212911833,H27-15,1111,joint,F,4
-2,1.0,0.7580255075453347,H27-15,1111,joint,F,4
-1,1.0,0.5967297043316245,H27-15,1111,joint,F,4
0,1.0,0.5137002368173926,H27-15,1111,joint,F,4
1,1.0,0.4300334466303597,H27-15,1111,joint,F,4
2,1.0,0.42378650484145397,H27-15,1111,joint,F,4
3,1.0,0.5586505876587023,H27-15,1111,joint,F,4
-3,2.29,0.40576135372328287,H27-15,1111,joint,F,4
-2,2.29,0.607884627495973,H27-15,1111,joint,F,4
-1,2.29,0.5123200388556584,H27-15,1111,joint,F,4
0,2.29,0.4058499874455269,H27-15,1111,joint,F,4
1,2.29,0.5116202174130693,H27-15,1111,joint,F,4
2,2.29,0.5191109562249078,H27-15,1111,joint,F,4
3,2.29,0.39059368569333747,H27-15,1111,joint,F,4
-3,3.58,0.24343155147929804,H27-15,1111,joint,F,4
-2,3.58,0.5114035361321947,H27-15,1111,joint,F,4
-1,3.58,0.39664554271754215,H27-15,1111,joint,F,4
0,3.58,0.3075255117053287,H27-15,1111,joint,F,4
1,3.58,0.4262772661389562,H27-15,1111,joint,F,4
2,3.58,0.5426097739543021,H27-15,1111,joint,F,4
3,3.58,0.43516076849402935,H27-15,1111,joint,F,4
-3,4.87,0.08481646689013479,H27-15,1111,joint,F,4
-2,4.87,0.4399224740513375,H27-15,1111,joint,F,4
-1,4.87,0.31605293978008125,H27-15,1111,joint,F,4
0,4.87,0.25670884362287294,H27-15,1111,joint,F,4
1,4.87,0.3964534522701946,H27-15,1111,joint,F,4
2,4.87,0.5200524302008446,H27-15,1111,joint,F,4
3,4.87,0.3208030559026826,H27-15,1111,joint,F,4
-3,6.16,-0.028007433927532407,H27-15,1111,joint,F,4
-2,6.16,0.3317005018023423,H27-15,1111,joint,F,4
-1,6.16,0.25692122004961704,H27-15,1111,joint,F,4
0,6.16,0.17928533316697082,H27-15,1111,joint,F,4
1,6.16,0.3426049521349119,H27-15,1111,joint,F,4
2,6.16,0.494932169742347,H27-15,1111,joint,F,4
3,6.16,0.28819963107189517,H27-15,1111,joint,F,4
-3,7.45,0.32370142794610113,H27-15,1111,joint,F,4
-2,7.45,0.10765580367063284,H27-15,1111,joint,F,4
-1,7.45,0.05990079630130267,H27-15,1111,joint,F,4
0,7.45,0.2911214668964963,H27-15,1111,joint,F,4
1,7.45,0.17405083640945193,H27-15,1111,joint,F,4
2,7.45,0.41670613272360824,H27-15,1111,joint,F,4
3,7.45,0.19093975539847347,H27-15,1111,joint,F,4
-3,8.74,0.24502280429484774,H27-15,1111,joint,F,4
-2,8.74,0.05460286316946731,H27-15,1111,joint,F,4
-1,8.74,0.15333688185142838,H27-15,1111,joint,F,4
0,8.74,0.44333104145604996,H27-15,1111,joint,F,4
1,8.74,0.3230200297618878,H27-15,1111,joint,F,4
2,8.74,0.23827004346416777,H27-15,1111,joint,F,4
3,8.74,-0.10383563294604879,H27-15,1111,joint,F,4
-3,10.03,0.18903449865331248,H27-15,1111,joint,F,4
-2,10.03,-0.17145778983876964,H27-15,1111,joint,F,4
-1,10.03,-0.16029549141093546,H27-15,1111,joint,F,4
0,10.03,0.3158760667062952,H27-15,1111,joint,F,4
1,10.03,0.38001904952984983,H27-15,1111,joint,F,4
2,10.03,0.2939456206748533,H27-15,1111,joint,F,4
3,10.03,-0.262179000004329,H27-15,1111,joint,F,4
-3,11.32,-0.009850835356537583,H27-15,1111,joint,F,4
-2,11.32,-0.7701472315950566,H27-15,1111,joint,F,4
-1,11.32,-0.32465667994346287,H27-15,1111,joint,F,4
0,11.32,0.17937242398291472,H27-15,1111,joint,F,4
1,11.32,0.253816182635938,H27-15,1111,joint,F,4
2,11.32,0.3275209949792645,H27-15,1111,joint,F,4
3,11.32,0.09906472304182304,H27-15,1111,joint,F,4
-3,12.61,-0.13801644765349622,H27-15,1111,joint,F,4
-2,12.61,-0.85979844791745,H27-15,1111,joint,F,4
-1,12.61,-0.41551091846515575,H27-15,1111,joint,F,4
0,12.61,0.2437840747811494,H27-15,1111,joint,F,4
1,12.61,0.32175378987150166,H27-15,1111,joint,F,4
2,12.61,0.34391923018008824,H27-15,1111,joint,F,4
3,12.61,-0.5821734995712091,H27-15,1111,joint,F,4
-3,13.9,-0.19582631062936334,H27-15,1111,joint,F,4
-2,13.9,-0.9926928822380745,H27-15,1111,joint,F,4
-1,13.9,0.021705808227011333,H27-15,1111,joint,F,4
0,13.9,0.3020132119911782,H27-15,1111,joint,F,4
1,13.9,0.375153609609204,H27-15,1111,joint,F,4
2,13.9,0.4516433253579828,H27-15,1111,joint,F,4
3,13.9,-0.2745744676263494,H27-15,1111,joint,F,4
-3,15.19,-0.3377945890434857,H27-15,1111,joint,F,4
-2,15.19,-0.192400858231731,H27-15,1111,joint,F,4
-1,15.19,0.13839130910324218,H27-15,1111,joint,F,4
0,15.19,0.3076803712801706,H27-15,1111,joint,F,4
1,15.19,0.3383177836749686,H27-15,1111,joint,F,4
2,15.19,0.4119923605790845,H27-15,1111,joint,F,4
3,15.19,-0.27122084452510226,H27-15,1111,joint,F,4
-3,16.48,0.038962330278395275,H27-15,1111,joint,F,4
-2,16.48,-0.02634626387491802,H27-15,1111,joint,F,4
-1,16.48,0.14352939556374814,H27-15,1111,joint,F,4
0,16.48,0.3134050550024143,H27-15,1111,joint,F,4
1,16.48,0.344108119932386,H27-15,1111,joint,F,4
2,16.48,0.374622355358759,H27-15,1111,joint,F,4
3,16.48,-0.2983988144157339,H27-15,1111,joint,F,4
-3,17.77,0.17117379425030038,H27-15,1111,joint,F,4
-2,17.77,-0.0392738718780452,H27-15,1111,joint,F,4
-1,17.77,0.12896310520072315,H27-15,1111,joint,F,4
0,17.77,0.3578792624528846,H27-15,1111,joint,F,4
1,17.77,0.37696322249459746,H27-15,1111,joint,F,4
2,17.77,0.404459279589693,H27-15,1111,joint,F,4
3,17.77,-0.21174677210810577,H27-15,1111,joint,F,4
-3,19.06,0.15655691619792392,H27-15,1111,joint,F,4
-2,19.06,-0.05197914361296675,H27-15,1111,joint,F,4
-1,19.06,0.18474857193162114,H27-15,1111,joint,F,4
0,19.06,0.39793364845915885,H27-15,1111,joint,F,4
1,19.06,0.4185257865722718,H27-15,1111,joint,F,4
2,19.06,0.4397117699672414,H27-15,1111,joint,F,4
3,19.06,-0.14998229211096953,H27-15,1111,joint,F,4
-3,20.35,-0.012001809652613835,H27-15,1111,joint,F,4
-2,20.35,-0.020910533493792526,H27-15,1111,joint,F,4
-1,20.35,0.2386004240315824,H27-15,1111,joint,F,4
0,20.35,0.3284299132862829,H27-15,1111,joint,F,4
1,20.35,0.49370270648798037,H27-15,1111,joint,F,4
2,20.35,0.5185647552835917,H27-15,1111,joint,F,4
3,20.35,-0.06629325002240023,H27-15,1111,joint,F,4
-3,21.64,-0.10642822817218937,H27-15,1111,joint,F,4
-2,21.64,-0.8276246694178535,H27-15,1111,joint,F,4
-1,21.64,-0.3139426572013919,H27-15,1111,joint,F,4
0,21.64,0.20775678073478132,H27-15,1111,joint,F,4
1,21.64,0.4116930174729593,H27-15,1111,joint,F,4
2,21.64,0.6077094166930096,H27-15,1111,joint,F,4
3,21.64,0.013702472714235456,H27-15,1111,joint,F,4
-3,22.93,-0.31467119365489227,H27-15,1111,joint,F,4
-2,22.93,-0.31992822023281164,H27-15,1111,joint,F,4
-1,22.93,-0.22037027924408475,H27-15,1111,joint,F,4
0,22.93,0.05751537296295625,H27-15,1111,joint,F,4
1,22.93,0.23366763820651348,H27-15,1111,joint,F,4
2,22.93,0.49474434036172055,H27-15,1111,joint,F,4
3,22.93,0.06471209569854014,H27-15,1111,joint,F,4
-3,24.22,-0.37673896033521687,H27-15,1111,joint,F,4
-2,24.22,-0.34720502834018235,H27-15,1111,joint,F,4
-1,24.22,-0.11840003552728123,H27-15,1111,joint,F,4
0,24.22,0.1611150142297871,H27-15,1111,joint,F,4
1,24.22,0.11959406138390949,H27-15,1111,joint,F,4
2,24.22,0.2737940223819802,H27-15,1111,joint,F,4
3,24.22,-0.3951037611791066,H27-15,1111,joint,F,4
-3,25.51,-0.2939102417435003,H27-15,1111,joint,F,4
-2,25.51,-0.3088320363142976,H27-15,1111,joint,F,4
-1,25.51,-0.058309491230175044,H27-15,1111,joint,F,4
0,25.51,0.002293668584518936,H27-15,1111,joint,F,4
1,25.51,0.3547785386635654,H27-15,1111,joint,F,4
2,25.51,0.47532768905369216,H27-15,1111,joint,F,4
3,25.51,-0.10549143216092742,H27-15,1111,joint,F,4
-3,26.8,-0.2526650151867697,H27-15,1111,joint,F,4
-2,26.8,-0.2755699778346625,H27-15,1111,joint,F,4
-1,26.8,-0.20408916978973546,H27-15,1111,joint,F,4
0,26.8,-0.14941361739442927,H27-15,1111,joint,F,4
1,26.8,0.21230227045853484,H27-15,1111,joint,F,4
2,26.8,0.5776554899900235,H27-15,1111,joint,F,4
3,26.8,0.35971535292294543,H27-15,1111,joint,F,4
-3,28.09,-0.20520102673886206,H27-15,1111,joint,F,4
-2,28.09,-0.23730692981114235,H27-15,1111,joint,F,4
-1,28.09,-0.21154948279285074,H27-15,1111,joint,F,4
0,28.09,-0.034423615746161935,H27-15,1111,joint,F,4
1,28.09,0.20003934259683603,H27-15,1111,joint,F,4
2,28.09,0.5634726739560326,H27-15,1111,joint,F,4
3,28.09,0.5853360150501384,H27-15,1111,joint,F,4
-3,29.38,-0.1979645926534544,H27-15,1111,joint,F,4
-2,29.38,-0.2755699778346626,H27-15,1111,joint,F,4
-1,29.38,-0.09765513069868118,H27-15,1111,joint,F,4
0,29.38,0.0802597164373002,H27-15,1111,joint,F,4
1,29.38,0.3134796622932271,H27-15,1111,joint,F,4
2,29.38,0.5494923025881013,H27-15,1111,joint,F,4
3,29.38,0.5711146004517279,H27-15,1111,joint,F,4
-3,30.67,-0.3261069569903062,H27-15,1111,joint,F,4
-2,30.67,-0.16514831391092943,H27-15,1111,joint,F,4
-1,30.67,0.018640762020072168,H27-15,1111,joint,F,4
0,30.67,-0.0017179578757338186,H27-15,1111,joint,F,4
1,30.67,0.29106697827470734,H27-15,1111,joint,F,4
2,30.67,0.5511355733721579,H27-15,1111,joint,F,4
3,30.67,0.5189798850910908,H27-15,1111,joint,F,4
-3,31.96,-0.2161426889896158,H27-15,1111,joint,F,4
-2,31.96,-0.04773871638303483,H27-15,1111,joint,F,4
-1,31.96,-0.08907636014939595,H27-15,1111,joint,F,4
0,31.96,-0.139715626638312,H27-15,1111,joint,F,4
1,31.96,0.21415452579952693,H27-15,1111,joint,F,4
2,31.96,0.5438900319736277,H27-15,1111,joint,F,4
3,31.96,0.5201377178192693,H27-15,1111,joint,F,4
-3,33.25,-0.2260934177682186,H27-15,1111,joint,F,4
-2,33.25,-0.19907958387266694,H27-15,1111,joint,F,4
-1,33.25,-0.2578648630932941,H27-15,1111,joint,F,4
0,33.25,-0.34548818961791455,H27-15,1111,joint,F,4
1,33.25,0.07933440734913914,H27-15,1111,joint,F,4
2,33.25,0.498624241067073,H27-15,1111,joint,F,4
3,33.25,0.5154228285557503,H27-15,1111,joint,F,4
-3,34.54,-0.38257032436144245,H27-15,1111,joint,F,4
-2,34.54,-0.37384727956854125,H27-15,1111,joint,F,4
-1,34.54,-0.4775182078250153,H27-15,1111,joint,F,4
0,34.54,-0.6877045679932553,H27-15,1111,joint,F,4
1,34.54,-0.13778310776950228,H27-15,1111,joint,F,4
2,34.54,0.4226172600206144,H27-15,1111,joint,F,4
3,34.54,0.4745958906249115,H27-15,1111,joint,F,4
-3,35.83,-0.20736272770468445,H27-15,1111,joint,F,4
-2,35.83,-0.11660989630924036,H27-15,1111,joint,F,4
-1,35.83,-0.14030398087320928,H27-15,1111,joint,F,4
0,35.83,-0.1693445008287826,H27-15,1111,joint,F,4
1,35.83,-0.0030632967874162915,H27-15,1111,joint,F,4
2,35.83,0.4492841895415121,H27-15,1111,joint,F,4
3,35.83,0.26316278806247745,H27-15,1111,joint,F,4
-3,37.12,0.3486912214247538,H27-15,1111,joint,F,4
-2,37.12,0.8491155459371063,H27-15,1111,joint,F,4
-1,37.12,0.5537744207179033,H27-15,1111,joint,F,4
0,37.12,0.3638678707660683,H27-15,1111,joint,F,4
1,37.12,0.39942910173816004,H27-15,1111,joint,F,4
2,37.12,0.47973895168048003,H27-15,1111,joint,F,4
3,37.12,0.3210753850042667,H27-15,1111,joint,F,4
-3,38.41,0.22838411684924234,H27-15,1111,joint,F,4
-2,38.41,0.7398158712412075,H27-15,1111,joint,F,4
-1,38.41,0.5254029995781508,H27-15,1111,joint,F,4
0,38.41,0.5282209227430508,H27-15,1111,joint,F,4
1,38.41,0.3614504114590744,H27-15,1111,joint,F,4
2,38.41,0.46056196040502784,H27-15,1111,joint,F,4
3,38.41,0.5277771806079367,H27-15,1111,joint,F,4
-3,39.7,0.23096954197443448,H27-15,1111,joint,F,4
-2,39.7,0.6926209674111005,H27-15,1111,joint,F,4
-1,39.7,0.6871897287555617,H27-15,1111,joint,F,4
0,39.7,0.7261150125391485,H27-15,1111,joint,F,4
1,39.7,0.551244965957443,H27-15,1111,joint,F,4
2,39.7,0.38231899688674953,H27-15,1111,joint,F,4
3,39.7,0.479319029353351,H27-15,1111,joint,F,4
-3,1.0,0.046446666493535696,H27-15,1111,prac,F,1
-2,1.0,-0.053026243548849515,H27-15,1111,prac,F,1
-1,1.0,0.436862057527072,H27-15,1111,prac,F,1
0,1.0,0.971649332895777,H27-15,1111,prac,F,1
1,1.0,0.5705602469547951,H27-15,1111,prac,F,1
2,1.0,0.1958878058111808,H27-15,1111,prac,F,1
3,1.0,0.10480573547178207,H27-15,1111,prac,F,1
-3,2.29,-0.12930312414644632,H27-15,1111,prac,F,1
-2,2.29,-0.1288730020803033,H27-15,1111,prac,F,1
-1,2.29,0.3785855878306809,H27-15,1111,prac,F,1
0,2.29,0.9531146380794432,H27-15,1111,prac,F,1
1,2.29,0.5521551940187092,H27-15,1111,prac,F,1
2,2.29,0.1638578042245633,H27-15,1111,prac,F,1
3,2.29,0.04906569331196213,H27-15,1111,prac,F,1
-3,3.58,-0.20616795873763447,H27-15,1111,prac,F,1
-2,3.58,-0.2110616940366821,H27-15,1111,prac,F,1
-1,3.58,0.35328999660933047,H27-15,1111,prac,F,1
0,3.58,0.9377186540888717,H27-15,1111,prac,F,1
1,3.58,0.5301831945826003,H27-15,1111,prac,F,1
