Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
-1,14.86,0.025511711868476,H27-32,924,demo,L,M,1
0,14.86,0.25565317696819156,H27-32,924,demo,L,M,1
1,14.86,-0.34909831331569646,H27-32,924,demo,L,M,1
-1,16.4,-0.1918728717429242,H27-32,924,demo,L,M,1
0,16.4,0.27217348876083,H27-32,924,demo,L,M,1
1,16.4,-0.5881395613289997,H27-32,924,demo,L,M,1
-1,17.94,-0.2920049163954174,H27-32,924,demo,L,M,1
0,17.94,-0.5119528504522827,H27-32,924,demo,L,M,1
1,17.94,-0.19833448559127984,H27-32,924,demo,L,M,1
-1,19.48,0.1747112084867736,H27-32,924,demo,L,M,1
0,19.48,0.04316402481855393,H27-32,924,demo,L,M,1
1,19.48,-0.4602731007726408,H27-32,924,demo,L,M,1
-1,1.0,-0.1122738998205722,H27-41,916,demo,L,M,1
0,1.0,0.34357714312901855,H27-41,916,demo,L,M,1
1,1.0,0.545330320174158,H27-41,916,demo,L,M,1
-1,2.54,-0.04418023488460071,H27-41,916,demo,L,M,1
0,2.54,0.7808110784144763,H27-41,916,demo,L,M,1
1,2.54,0.3075344196777617,H27-41,916,demo,L,M,1
-1,4.08,0.23418521889993135,H27-41,916,demo,L,M,1
0,4.08,0.7072213427805575,H27-41,916,demo,L,M,1
1,4.08,0.4868198345259944,H27-41,916,demo,L,M,1
-1,5.62,0.13446830689597924,H27-41,916,demo,L,M,1
0,5.62,0.32723310077874834,H27-41,916,demo,L,M,1
1,5.62,0.16388934516570403,H27-41,916,demo,L,M,1
-1,7.16,0.6857276913013823,H27-41,916,demo,L,M,1
0,7.16,-0.06940123255127628,H27-41,916,demo,L,M,1
1,7.16,0.3564502471870385,H27-41,916,demo,L,M,1
-1,8.7,0.6226982350589471,H27-41,916,demo,L,M,1
0,8.7,-0.11622293747887845,H27-41,916,demo,L,M,1
1,8.7,-0.07254758303447903,H27-41,916,demo,L,M,1
-1,10.24,0.38602217800215516,H27-41,916,demo,L,M,1
0,10.24,-0.626976664711254,H27-41,916,demo,L,M,1
1,10.24,-0.1435422131560656,H27-41,916,demo,L,M,1
-1,11.78,0.32621875081921836,H27-41,916,demo,L,M,1
0,11.78,-0.722693477323782,H27-41,916,demo,L,M,1
1,11.78,-0.26789567781461004,H27-41,916,demo,L,M,1
-1,13.32,0.3175323258809109,H27-41,916,demo,L,M,1
0,13.32,-0.7269617231570431,H27-41,916,demo,L,M,1
1,13.32,-0.392288993094464,H27-41,916,demo,L,M,1
-1,14.86,0.21812711836753831,H27-41,916,demo,L,M,1
0,14.86,-0.8596961661184787,H27-41,916,demo,L,M,1
1,14.86,-0.38881912615228664,H27-41,916,demo,L,M,1
-1,16.4,0.3816860561346618,H27-41,916,demo,L,M,1
0,16.4,-0.8864035681578623,H27-41,916,demo,L,M,1
1,16.4,0.02825542579334482,H27-41,916,demo,L,M,1
-1,17.94,0.6118101935221266,H27-41,916,demo,L,M,1
0,17.94,-0.5233171094611212,H27-41,916,demo,L,M,1
1,17.94,0.06015965464249765,H27-41,916,demo,L,M,1
-1,19.48,0.43999003290672517,H27-41,916,demo,L,M,1
0,19.48,-0.6437472844786154,H27-41,916,demo,L,M,1
1,19.48,0.592553333918229,H27-41,916,demo,L,M,1
-1,1.0,-0.14332059590864107,H27-02,916,demo,L,M,1
0,1.0,-0.9022106910568585,H27-02,916,demo,L,M,1
1,1.0,0.0477735319695469,H27-02,916,demo,L,M,1
-1,2.54,-0.10222576913438572,H27-02,916,demo,L,M,1
0,2.54,-0.9062037388277413,H27-02,916,demo,L,M,1
1,2.54,0.024717275522045324,H27-02,916,demo,L,M,1
-1,4.08,-0.31500059982683565,H27-02,916,demo,L,M,1
0,4.08,-0.8576986909923573,H27-02,916,demo,L,M,1
1,4.08,-0.38807738264173053,H27-02,916,demo,L,M,1
-1,5.62,-0.21184952781173946,H27-02,916,demo,L,M,1
0,5.62,-0.6538406680723458,H27-02,916,demo,L,M,1
1,5.62,-0.21623772021490945,H27-02,916,demo,L,M,1
-1,7.16,-0.10124205839415468,H27-02,916,demo,L,M,1
0,7.16,-0.7831932819170453,H27-02,916,demo,L,M,1
1,7.16,-0.335244929210833,H27-02,916,demo,L,M,1
-1,8.7,-0.3147926435837976,H27-02,916,demo,L,M,1
0,8.7,-0.8963017099770284,H27-02,916,demo,L,M,1
1,8.7,-0.44884151899714037,H27-02,916,demo,L,M,1
-1,10.24,-0.1358548747151459,H27-02,916,demo,L,M,1
0,10.24,-0.788051644395759,H27-02,916,demo,L,M,1
1,10.24,-0.38375500692731884,H27-02,916,demo,L,M,1
-1,11.78,0.10444798337325348,H27-02,916,demo,L,M,1
0,11.78,-0.6575454065181008,H27-02,916,demo,L,M,1
1,11.78,-0.4031112411119926,H27-02,916,demo,L,M,1
-1,13.32,0.07021048506970176,H27-02,916,demo,L,M,1
0,13.32,-0.6662690499933157,H27-02,916,demo,L,M,1
1,13.32,-0.4324135351006941,H27-02,916,demo,L,M,1
-1,14.86,0.15605600831194752,H27-02,916,demo,L,M,1
0,14.86,-0.6037188333596607,H27-02,916,demo,L,M,1
1,14.86,-0.618403334076359,H27-02,916,demo,L,M,1
-1,16.4,0.23933295314599853,H27-02,916,demo,L,M,1
0,16.4,-0.5487550847983202,H27-02,916,demo,L,M,1
1,16.4,-0.6299721660532775,H27-02,916,demo,L,M,1
-1,17.94,0.21784764873389514,H27-02,916,demo,L,M,1
0,17.94,-0.39966087877887896,H27-02,916,demo,L,M,1
1,17.94,-0.4287248785735107,H27-02,916,demo,L,M,1
-1,19.48,0.38083739192460336,H27-02,916,demo,L,M,1
0,19.48,-0.36033806596282303,H27-02,916,demo,L,M,1
1,19.48,-0.4454647694850706,H27-02,916,demo,L,M,1
-1,1.0,0.6325880964584929,H27-31,1101,demo,L,M,1
0,1.0,0.6259272115083602,H27-31,1101,demo,L,M,1
1,1.0,-0.06558101085851542,H27-31,1101,demo,L,M,1
-1,2.54,-0.09487555220907057,H27-31,1101,demo,L,M,1
0,2.54,-0.18925787415015383,H27-31,1101,demo,L,M,1
1,2.54,-0.15998042060061704,H27-31,1101,demo,L,M,1
-1,4.08,-0.0701128863650696,H27-31,1101,demo,L,M,1
0,4.08,-0.45555397525390223,H27-31,1101,demo,L,M,1
1,4.08,0.05368143284114232,H27-31,1101,demo,L,M,1
-1,5.62,-0.037407164693170195,H27-31,1101,demo,L,M,1
0,5.62,-0.2848388430554547,H27-31,1101,demo,L,M,1
1,5.62,0.5123407474777838,H27-31,1101,demo,L,M,1
-1,7.16,-0.24427386908903992,H27-31,1101,demo,L,M,1
0,7.16,-0.14818817399782966,H27-31,1101,demo,L,M,1
1,7.16,0.3381339487271587,H27-31,1101,demo,L,M,1
-1,8.7,-0.47898427028145235,H27-31,1101,demo,L,M,1
0,8.7,-0.003951416652511896,H27-31,1101,demo,L,M,1
1,8.7,0.1522324610046721,H27-31,1101,demo,L,M,1
-1,10.24,-0.45344482583124607,H27-31,1101,demo,L,M,1
0,10.24,-0.12501827980837707,H27-31,1101,demo,L,M,1
1,10.24,0.14743091931466332,H27-31,1101,demo,L,M,1
-1,11.78,-0.514955062067139,H27-31,1101,demo,L,M,1
0,11.78,-0.12555060372773977,H27-31,1101,demo,L,M,1
1,11.78,-0.19299184450857276,H27-31,1101,demo,L,M,1
-1,13.32,-0.23428896309947259,H27-31,1101,demo,L,M,1
0,13.32,-0.0040672890617052615,H27-31,1101,demo,L,M,1
1,13.32,-0.4791212077293314,H27-31,1101,demo,L,M,1
-1,14.86,-0.2980946087998159,H27-31,1101,demo,L,M,1
0,14.86,-0.06564468347499203,H27-31,1101,demo,L,M,1
1,14.86,-0.5783492944504849,H27-31,1101,demo,L,M,1
-1,16.4,-0.07791354794602857,H27-31,1101,demo,L,M,1
0,16.4,0.30938664768078766,H27-31,1101,demo,L,M,1
1,16.4,-0.200703147175606,H27-31,1101,demo,L,M,1
-1,17.94,-0.732654568115882,H27-31,1101,demo,L,M,1
