Lag,variable,value,ID,age,exp,first_turn,sex,trial_num
0,1.0,-0.07255779420926467,H27-09,1083,indivi,L,F,3
1,1.0,-0.42183069786772553,H27-09,1083,indivi,L,F,3
-1,3.33,0.6783197131037121,H27-09,1083,indivi,L,F,3
0,3.33,0.28948045176942666,H27-09,1083,indivi,L,F,3
1,3.33,-0.3565344026804423,H27-09,1083,indivi,L,F,3
-1,5.66,0.4698281846552746,H27-09,1083,indivi,L,F,3
0,5.66,0.6425467353713078,H27-09,1083,indivi,L,F,3
1,5.66,0.4006666812389563,H27-09,1083,indivi,L,F,3
-1,7.99,0.2909633601163189,H27-09,1083,indivi,L,F,3
0,7.99,0.6586604237203708,H27-09,1083,indivi,L,F,3
1,7.99,-0.19195480325401376,H27-09,1083,indivi,L,F,3
-1,10.32,0.3213442396062789,H27-09,1083,indivi,L,F,3
0,10.32,0.6701635628001865,H27-09,1083,indivi,L,F,3
1,10.32,-0.20578414201331224,H27-09,1083,indivi,L,F,3
-1,12.65,0.2721740572726669,H27-09,1083,indivi,L,F,3
0,12.65,0.6312882435461017,H27-09,1083,indivi,L,F,3
1,12.65,-0.21951662849688958,H27-09,1083,indivi,L,F,3
-1,14.98,0.23845383141985868,H27-09,1083,indivi,L,F,3
0,14.98,0.6232006682230571,H27-09,1083,indivi,L,F,3
1,14.98,-0.26170612452502695,H27-09,1083,indivi,L,F,3
-1,17.31,0.23967257555607457,H27-09,1083,indivi,L,F,3
0,17.31,0.5333929895274894,H27-09,1083,indivi,L,F,3
1,17.31,-0.3504476936078238,H27-09,1083,indivi,L,F,3
-1,19.64,0.12839803909894731,H27-09,1083,indivi,L,F,3
0,19.64,0.5139848837375508,H27-09,1083,indivi,L,F,3
1,19.64,-0.3504476936078238,H27-09,1083,indivi,L,F,3
-1,1.0,0.12419380657862321,H27-09,1083,indivi,R,F,4
0,1.0,-0.06781272881163805,H27-09,1083,indivi,R,F,4
1,1.0,0.765470615014499,H27-09,1083,indivi,R,F,4
-1,3.33,0.10921111238857967,H27-09,1083,indivi,R,F,4
0,3.33,-0.1540642592685557,H27-09,1083,indivi,R,F,4
1,3.33,0.6599923979068207,H27-09,1083,indivi,R,F,4
-1,5.66,0.11072681354184365,H27-09,1083,indivi,R,F,4
0,5.66,-0.22106097880871622,H27-09,1083,indivi,R,F,4
1,5.66,0.6581859177612346,H27-09,1083,indivi,R,F,4
-1,7.99,0.590675937901441,H27-09,1083,indivi,R,F,4
0,7.99,-0.1613391025141312,H27-09,1083,indivi,R,F,4
1,7.99,0.6556329680680923,H27-09,1083,indivi,R,F,4
-1,10.32,0.49174612682450763,H27-09,1083,indivi,R,F,4
0,10.32,-0.09984282287142177,H27-09,1083,indivi,R,F,4
1,10.32,-0.028901869778569414,H27-09,1083,indivi,R,F,4
-1,12.65,0.4045655982741873,H27-09,1083,indivi,R,F,4
0,12.65,0.3256308715206948,H27-09,1083,indivi,R,F,4
1,12.65,-0.16048288842126987,H27-09,1083,indivi,R,F,4
-1,14.98,0.31418853242335665,H27-09,1083,indivi,R,F,4
0,14.98,0.24844899868885442,H27-09,1083,indivi,R,F,4
1,14.98,0.2521836897962896,H27-09,1083,indivi,R,F,4
-1,17.31,0.29149386951949513,H27-09,1083,indivi,R,F,4
0,17.31,0.28388143964646106,H27-09,1083,indivi,R,F,4
1,17.31,0.34297512395889823,H27-09,1083,indivi,R,F,4
-1,19.64,0.3744696226230757,H27-09,1083,indivi,R,F,4
0,19.64,0.20088842464534237,H27-09,1083,indivi,R,F,4
1,19.64,0.30701596999781827,H27-09,1083,indivi,R,F,4
-1,1.0,0.9104865641287611,H27-09,1083,joint,L,F,1
0,1.0,0.4539093575821478,H27-09,1083,joint,L,F,1
1,1.0,-0.02103194479244788,H27-09,1083,joint,L,F,1
-1,3.33,0.9155365014759769,H27-09,1083,joint,L,F,1
0,3.33,0.5165173883651285,H27-09,1083,joint,L,F,1
1,3.33,-0.055651061870956066,H27-09,1083,joint,L,F,1
-1,5.66,0.9155365014759769,H27-09,1083,joint,L,F,1
0,5.66,0.5152799197134978,H27-09,1083,joint,L,F,1
1,5.66,0.021653950114439137,H27-09,1083,joint,L,F,1
-1,7.99,0.8631057608028843,H27-09,1083,joint,L,F,1
0,7.99,0.4767895546433488,H27-09,1083,joint,L,F,1
1,7.99,0.05739950532795928,H27-09,1083,joint,L,F,1
-1,10.32,0.7141603359284148,H27-09,1083,joint,L,F,1
0,10.32,0.4222236824016996,H27-09,1083,joint,L,F,1
1,10.32,0.03221840381047257,H27-09,1083,joint,L,F,1
-1,12.65,0.7321469949515639,H27-09,1083,joint,L,F,1
0,12.65,0.37447624950546127,H27-09,1083,joint,L,F,1
1,12.65,-0.11501831185409145,H27-09,1083,joint,L,F,1
-1,14.98,0.6693828986187312,H27-09,1083,joint,L,F,1
0,14.98,0.5281724984835889,H27-09,1083,joint,L,F,1
1,14.98,-0.028894475540088956,H27-09,1083,joint,L,F,1
-1,17.31,0.6767945460503031,H27-09,1083,joint,L,F,1
0,17.31,0.15335400251474438,H27-09,1083,joint,L,F,1
1,17.31,-0.0025535168379927477,H27-09,1083,joint,L,F,1
-1,19.64,0.6961584248826148,H27-09,1083,joint,L,F,1
0,19.64,0.045230634321634655,H27-09,1083,joint,L,F,1
1,19.64,0.1545126240413994,H27-09,1083,joint,L,F,1
-1,1.0,-0.1978947409060761,H27-09,1083,joint,R,F,2
0,1.0,0.003651289418540366,H27-09,1083,joint,R,F,2
1,1.0,0.022280198664059548,H27-09,1083,joint,R,F,2
-1,3.33,-0.22541948137805523,H27-09,1083,joint,R,F,2
0,3.33,-0.06195660763732613,H27-09,1083,joint,R,F,2
1,3.33,0.11388097998775178,H27-09,1083,joint,R,F,2
-1,5.66,-0.23911142572401226,H27-09,1083,joint,R,F,2
0,5.66,-0.225060659134724,H27-09,1083,joint,R,F,2
1,5.66,-0.07171302138618492,H27-09,1083,joint,R,F,2
-1,7.99,-0.406414187703055,H27-09,1083,joint,R,F,2
0,7.99,-0.17829987317856727,H27-09,1083,joint,R,F,2
1,7.99,-0.05555707712985865,H27-09,1083,joint,R,F,2
-1,10.32,-0.22337982669775305,H27-09,1083,joint,R,F,2
0,10.32,-0.17143278857709893,H27-09,1083,joint,R,F,2
1,10.32,-0.19065765929839165,H27-09,1083,joint,R,F,2
-1,12.65,-0.35303473416648845,H27-09,1083,joint,R,F,2
0,12.65,0.2103771440488937,H27-09,1083,joint,R,F,2
1,12.65,-0.27012632562401095,H27-09,1083,joint,R,F,2
-1,14.98,-0.45582849523131447,H27-09,1083,joint,R,F,2
0,14.98,0.21622633748152104,H27-09,1083,joint,R,F,2
1,14.98,-0.40446363497826443,H27-09,1083,joint,R,F,2
-1,17.31,-0.6449949383394604,H27-09,1083,joint,R,F,2
0,17.31,0.44005905942714263,H27-09,1083,joint,R,F,2
1,17.31,-0.5262719063524122,H27-09,1083,joint,R,F,2
-1,19.64,-0.2937717442421676,H27-09,1083,joint,R,F,2
0,19.64,0.5137779963372714,H27-09,1083,joint,R,F,2
1,19.64,-0.6422833407551205,H27-09,1083,joint,R,F,2
-1,1.0,0.8055787785994367,H27-09,1083,joint,R,F,3
0,1.0,-0.24375537204092038,H27-09,1083,joint,R,F,3
1,1.0,-0.3164614165361883,H27-09,1083,joint,R,F,3
-1,3.33,-0.14974061738818895,H27-09,1083,joint,R,F,3
0,3.33,-0.14974061738818895,H27-09,1083,joint,R,F,3
1,3.33,-0.23921616585766303,H27-09,1083,joint,R,F,3
-1,5.66,-0.16402312132129784,H27-09,1083,joint,R,F,3
0,5.66,-0.1814745714726891,H27-09,1083,joint,R,F,3
1,5.66,-0.20872207588942523,H27-09,1083,joint,R,F,3
-1,7.99,-0.18147457147268917,H27-09,1083,joint,R,F,3
0,7.99,-0.17736807405157246,H27-09,1083,joint,R,F,3
